source,text,sentiment,confidence
youtube_comment,Optimus reveals are like and old movie character. I would argue Edward G Robinson comes to mind. Always 3 steps ahead.,neutral,0.9175
youtube_comment,"Why not discuss the elephant in the room, the crash?",neutral,0.791
youtube_comment,"Well, that didn’t take long
SpaceX traded today lower than the Day-1 close
And of course TSLA is trading where it was 4 years ago - no growth

This does not look good to this TSLA owner who could have bought SpaceX today
But I bet I can get it at a hearty discount shortly

Too much hype, and of course, “Just you wait a few years” never does any good for the price today",negative,0.86
youtube_comment,Crank windows have been around for ever Brian.Power Windows have not.I have worked on both.When was the last time you worked on them!,neutral,0.9142
youtube_comment,So what ever happened  to the cyber truck? All that hype then nothing.Elon's personal toy isn't selling like a lot of his ideas,neutral,0.8334
youtube_comment,Thanks all,neutral,0.7982
youtube_comment,"4.5 years of buying opportunities for you fanboys,  lets hope you all get another 4.5 to 45 more years of buying opportunities.",positive,0.6968
youtube_comment,When?,neutral,0.8317
youtube_comment,Get Brian up to 100k subscribers so he can buy a YL,neutral,0.8872
youtube_comment,Wow! Just wow! Amazing content from two TSLA experts! I'm all in! Incredible buying opportunity!,positive,0.8058
youtube_comment,tesla is so dam frustrating. How about tesla getting field dressed,neutral,0.9076
youtube_comment,Get 5% off your Jowua order: https://www.jowua-life.com/special_deals_by_drknow,neutral,0.9184
youtube_comment,"You should review the Air France fatal crash of an A330 in the South Atlantic on June 1, 2009.

The commercial aviation world is complicated by the existence of two sets of human controls and two humans potentially using them. Furthermore, there is a seniority relationship that officially exists (Pilot / Copilot), which can be partially overridden by consent to give equal opportunity for gaining experience (Pilot Flying / Pilot Monitoring). Boeing has taken a leading role in developing the management practice of Crew Resource Management (CRW) that addresses this complex world.

Boeing and Airbus technology also differs in that Boeing physically links the two sets of controls, while Airbus does not! This actually contributed to the Airbus accident, since the senior pilot was off the flight deck resting, and his (left) seat was occupied by the crew with 3rd seniority, while the Pilot Flying was in the right seat. The proximate cause of the crash was conflicting control inputs that neither pilot sensed, and were only detected when the senior captain returned to the flight deck and observed it... too late for a recovery from the dive! Apparently the left controls take priority in conflicts, but the right seat thought he was flying! The senior captain's last recorded words were to the effect that ""You two idiots have killed us all!""

As if all this is not bad enough, the whole incident was precipitated by an instrument failure, loss of pitot tube heat, pitot freezing, and consequent loss of airspeed inputs, and finally autopilot disconnection!

These facts have obvious implications for the issue of human-machine interaction!",neutral,0.9234
youtube_comment,"Condolences to M. Avila, but any vehicle has the potential to be a lethal weapon, it's all in the hands of the driver. That's like blaming the gum in the hands of a criminal who pee-pews somebody. It's all very sad, but people don't address the potential lethality of vehicles. Such as a Tear – wrist driving a 4000 pound van into a crowd of people. Would we blame the Van? By the way I hate having to talk like a baby because YouTube might see my actual words and ban them. They are as bad, if not worse, as this conversation",negative,0.731
youtube_comment,Could it be a hacker? Maybe the telemetry just tells if the accelerator was at 100% and not if it was physically pressed,neutral,0.9109
youtube_comment,"By computer restrictions we can eliminate inadvertent press of accelerator, inadvertent selection of drive/reverse mode etc. Keeping the options fully free in manual mode.",neutral,0.9444
youtube_comment,Computer restrictions in FSD should be perfect. Our freedom to be fully ensured if the drive is taken over to manual mode.,neutral,0.8572
youtube_comment,Robots should never disobey the human operator. You never know when you'll need to break the law in the case of an emergency.,neutral,0.5711
youtube_comment,The stupidity of others will always bring Tesla down in the short term.,negative,0.7749
youtube_comment,"Very interesting. I might vote for really good, smart machines. Humans so often fail at this driving task and allowing well tested FSD to stop a driver from accidentally or even deliberately doing something very harmful would be desirable. I vote yes.",neutral,0.8217
youtube_comment,Ashok can not complain about media FUD when Tesla continues to fail in educating the public.,negative,0.6767
youtube_comment,Great video.,neutral,0.7641
youtube_comment,was it autopilot or fsd?,neutral,0.8934
youtube_comment,It is clear that the DRIVER was pressing on the accelerator.  Cannot blame the car when the driver is crazy.,negative,0.5426
youtube_comment,You can design out the stupidy of certain humans.,neutral,0.8615
youtube_comment,You are as bad as the main press with your title.,negative,0.84
youtube_comment,"I wanna know if the driver stores their purse below them or any objects in the area directly below the seat in the front part where there’s a little cubby there. Also, I wanna know if they’re wearing shoes at the scene of the accident.",neutral,0.904
youtube_comment,Don’t new cars next year need to monitor the driver and refuse to obey if it thinks that the driver is impaired?,negative,0.5415
youtube_comment,"There's always another layer you can add to this discussion. What if someone is dying in the car? What if someone is chasing you in another car trying to kill you? You really wanting the car limiting how fast you want to go?

Wjat they put in FSD, they'll put in every car.",neutral,0.8591
youtube_comment,"Come on, man...how could a ""backpack fall on an accelerator pedal""?? That's so irrational to even suggest such a thing. Dr. Know-nothing.",neutral,0.4975
youtube_comment,Could the crash be intentional?,neutral,0.5434
youtube_comment,Vai de noite kkk😂😂😂,neutral,0.8917
youtube_comment,Vai de noite que vc vai ver,neutral,0.8505
youtube_comment,Thiago Reys fez esse deste no cemitério apareceu 😮😮,neutral,0.8263
youtube_comment,KKKKKKKKKKKKKKKKK   OS CARA  FOI NO ÇEMITERIO  HAHAHAHAHHA,neutral,0.9047
youtube_comment,"Imagina se o senhorzinho entra na brincadeira e fala,quando eu era vivo eu tinha medo😂😂😂😂",neutral,0.5504
youtube_comment,"Faz esse vídeo de novo e leva a Márcia sensitiva, se o carro não vê assombração, ela vê!!!!     Kkkkkkkkkkkkkkk",positive,0.7133
youtube_comment,baita sujeira atráz do volante heim parece maquiangem,neutral,0.7066
youtube_comment,"Tcar errou em ir de dia no cemitério, pois os portais estão fechados",positive,0.5244
youtube_comment,TCAR desvendando mitos kkk ele mó cagão kkkkkkk,neutral,0.9009
youtube_comment,Eitaa kkk,neutral,0.9139
youtube_comment,"Compra painel solar em poem em cima do teto, ai já faz o próprio carregamento 😂😂😂😂",neutral,0.6987
youtube_comment,"Moro aqui na formosa ,perto do cemitério.",neutral,0.8259
youtube_comment,"Kkkkkkkkkkkkkkkk ver espírito ou ispírito? Kkkkkkk
Espírito - vem de aventura sentar o pé na máquina.
Ispírito - de morto mesmo kkkkkkkkkkkn",neutral,0.8929
youtube_comment,Nossa até no cemitério o pessoal cobra pra entrar tá Loko,neutral,0.5541
youtube_comment,Ufa conteúdo diferente assim e dahora MN 8:17,neutral,0.8985
youtube_comment,O melhor horário pra fazer esda experiência é 03:00,neutral,0.8746
youtube_comment,Só falta o TCar tentar vender um carro para um fantasma rico!!!! Kkkkkkkkk,positive,0.5845
youtube_comment,Vamos estourar o casa das Kombe TMB 😏😂,neutral,0.7606
youtube_comment,Cemitério com as lápide sem cruz o tesla não identificou que é um cemitério,positive,0.712
youtube_comment,Vai Corinthians 🦅,neutral,0.926
youtube_comment,"He was flooring,,,,,unless something really did occur with the computer system",neutral,0.6021
youtube_comment,Tesla going to blame the driver,neutral,0.6375
youtube_comment,"Defamation lawsuit incoming for falsely reporting it is not clear what happened, it's been reported it was driver error, you are intentionally steering Tesla.",negative,0.888
youtube_comment,"Lousy reporting! No specific information about driver i.e. age, under the influence, etc. I suspect Tesla has access to vehicle’s operating profile during accident.",neutral,0.848
youtube_comment,"Regardless of what is claimed about Full Self Driving, the driver is responsible for supervising and ultimate control of the vehicle.",neutral,0.936
youtube_comment,Not buying the story at all. FSD does not do this and you can always override the system with the faintest tap on the brake pedal.,neutral,0.894
youtube_comment,"STOP with the FUD.  Once again, it's HUMAN error.  
Tesla is NOT responsible for this crash...FSD and Autopilot do NOT drive in this manner. 
Anyone who uses FSD knew instantly it was HUMAN error.",negative,0.4887
youtube_comment,"At the end of the day, the operation of the vehicle is 100% the responsibility of the driver. Regardless of whether or not a driver-assist mode is engaged.",neutral,0.9401
youtube_comment,That guy literally killed that lady.,negative,0.6766
youtube_comment,stupidity at it's finest... rip Martha Avila😔,negative,0.6012
youtube_comment,"I can tell you my own experience with my Tesla. A couple times it would see the speed limit signe for 25 but change it on the screen to 55 and start accelerating. During a free trial of FSD, it would see a route five Sign and slow all the way down to 5 miles an hour instead of being 35.",neutral,0.8722
youtube_comment,"bro, that thing was FLYING doesn’t take a genius to know it wasn’t the autopilots fault",neutral,0.9128
youtube_comment,"What a joke, drive the vehicle yourself, allowing a computer to steer. Don’t be lazy",neutral,0.8074
youtube_comment,I'd rather drive myself then let a computer do it for me. To do otherwise is just lazy. The only benefit of such a thing is for people who or handicap. Even so I would not want to be hacked or let ai decide on my fate.,neutral,0.7051
youtube_comment,"Although a tragic indecent and loss of life, at least the Tesla didn't self ignite into a ball of fire and burn the whole house down! Hopefully the Pyro fuses blew instead.",neutral,0.5311
youtube_comment,"He's totally lying, even if you used FSD, if the speed went that fast in a residential area and you saw it was dangerous, you would've taken over, at least hit the brake, or it would cancel the FSD then let it fly over...😅",neutral,0.625
youtube_comment,"In order of irrelevance, 90% of the story is about Tesla....5% about the actual driver.  5% of the person who died.  Click bait at its finest.",neutral,0.9029
youtube_comment,"This is beyond tragic, but preventable if those responsible were held accountable❗️The meteoric advances in technology and their rapid introduction and application to real-life conveniences are being undermined by the wealthy,  greedy, profit-driven individuals and organizations sponsoring the technology❗️🥺 Between AI and the recurring mindset that MORE 💰💰💰is better for the few at the expense of the less-well off‼️ And it’s all happening at a time when those in charge of technology, government, rule of law, justice, and general objectives to protect the common good are at the same time corrupt, incompetent, insensitive, and in cahoots with others of the same ilk❗️😡",negative,0.5121
youtube_comment,"It wont matter, Musk owns the the US government so this story will quietly disappear.",neutral,0.7382
youtube_comment,"Every Tesla logs everything going on in the car as well as 7 cameras , Will NBC bring the full story out of how the driver was drunk or asleep with the accelerator pedal fully pressed to the floor , i bet they will not , just another one sided exploitation story to slam Tesla . And Why the headline Driver assist crash , there is no way ,the car was speeding in a residential area that would never happen , just BS",neutral,0.9122
youtube_comment,"WIN A LUXURY EV WHILE SUPPORTING PEOPLE IN NEED:
Use code BESTINTESLA for $25 off 2 tickets or $500 off 15 tickets.
https://ccraffle.com/?utm_source=bestintesla&utm_medium=youtube&utm_campaign=06.23.26",neutral,0.9092
youtube_comment,Oh my Jerry everyhinge is going to say Kyle is rigged.,neutral,0.8026
youtube_comment,"15:06 When politicians is showind odd behavior there is always money involved, time to ask them who are bribing them and insist on getting answers for their odd behavior",neutral,0.8149
youtube_comment,"I do have a question. For someone with less than $100,000 to invest, How would you recommend we enter the market. I'm looking to study some traders and copy their strategy rather than investing myself and losing money emotionally. What's your take on this approach??",neutral,0.9253
youtube_comment,"Why is Sweden anti Tesla?

IF Metall",neutral,0.9207
youtube_comment,"The professional activists could use jobs, now that the trees have been removed.",neutral,0.818
youtube_comment,All of the dumb ass people saying Elon should be giving money to this and that and yet they dont have a clue that day he went over 1 trillion dollar net worth he didnt get one single dollar in his bank.   His companies went up in value STUPID,neutral,0.8036
youtube_comment,I stopped watching Kyle because he was heavily biased towards Kia/Hyundai. I definitely need to rescribe now that he is giving FSD a chance.,neutral,0.8215
youtube_comment,Satan the devil comes only to kill steal and destroy tells you why he opposes Tesla's FSD that saves lives and he does this by working though people.,neutral,0.8491
youtube_comment,"I thought SpaceX created all their compute for themselves:  now they are renting it out, so did they over-order or have they solved the problem they were working on and no longer need all this compute?   Seems a little odd to me!",neutral,0.8546
youtube_comment,Swedish unions are responsible for all the Tesla negativity and don't care how many people die on the highways!!!!!!!!!,negative,0.5899
youtube_comment,Model Y is an SUWeeee!!,neutral,0.9292
youtube_comment,You post videos daily but there isn’t enough posts about the expansion of the charger infrastructure hardly anything I think most people would like to know how that’s growing as that is a primary concern for many thinking about purchasing a Tesla,neutral,0.9221
youtube_comment,Kyle 😮.,neutral,0.9241
youtube_comment,Wouldn't you really rather have a Tesla? Ask the man that owns one!,neutral,0.9281
youtube_comment,Citizens Should SUE  the Government about their Cavalier Attitudes.,negative,0.7489
youtube_comment,"Of course, being the amateur engineer I am, I bought the Foundation edition Cyber truck for my daily driver and the Model Y  for my wife. I bought FSD, so got stuck having to get a 2026 model Y to upgrade the computer. (Some engineers told me I was the best engineer they ever met). I have solar and Cyber truck backup on my house. At 82, I still do most of my own work. I did have to add TPMS to my wife's new Tesla model Y, this is a safety necessity.",neutral,0.8883
youtube_comment,"Its not political in sweden, it is swedish mafia, union IF metall..",neutral,0.9335
youtube_comment,In sweden we will get speeding ticket if we can't get strict speed control,neutral,0.7345
youtube_comment,@10:00 and since 99.9% of car buyers are not YouTube creators….,neutral,0.9251
youtube_comment,"Utilisez mon code promo MAX100 pour une remise de 100 € sur votre borne de recharge. 
https://partenariat.borneforyou.co/devis?ref=4f4100c2-b31b-4836-ba31-8121bc8197be
Précision sur les options : 
L'abonnement connectivité Premium Tesla est à 9,90 €/mois et la conduite entièrement automatisée à 99 €/mois comme je le dis à 13:30",positive,0.5122
youtube_comment,Hello Maxime : le maintien de voie n'est plus en série.,neutral,0.8827
youtube_comment,"tesla tout simplement. mais encore des progres a faire sur l'ergonomie, essuies glaces, mises a jours négatives...le retour manette clignotants est un début :)",neutral,0.8983
youtube_comment,Dommage pas de ciel de toit noir comme sur le model Y,neutral,0.8463
youtube_comment,"Merci pour ce bel essaie Maxime ! J’ai la chance de l’avoir depuis début mars, et déjà 10000km. Voiture incroyable pour 33k€. Y’a tout ce qu’il faut, sans superflus",neutral,0.5825
youtube_comment,Excellent test. Merci,neutral,0.4982
youtube_comment,"Ton calcul est mauvais à 40 centimes un plein ça fait 24€ et vu que tu fais trois fois moins de kilomètres ça fait 48€ 
Ok il faut ajouter les pertes énergétiques 20 % donc 57,60 comparer à une voiture normale.
 45 litres  d'ethanol a 69cts  avec une consommation de 6 litres ça fait 29 €. 
C'est 2 fois plus cher qu'une thermique.",positive,0.5441
youtube_comment,10h pour aller à Saint-Raphaël c'est 4h de plus ça commence à faire beaucoup.,neutral,0.8417
youtube_comment,"choix objectivement le meilleur quelle blague, en terme d'efficience peut etre mais en terme d'esthétisme, de confort on peut trouver largement mieux",positive,0.5149
youtube_comment,Excellente vidéo,neutral,0.9169
youtube_comment,"Chouette, mais pas pour tout le monde. 

""Le meilleur choix"" - oui pour un usage urbain, périurbain ou autoroutier en plaine. Le cas d'usage montagnard est le grand oublié de cette équation.

J'aimerai bien une berline vraiment polyvalente, comme on les avait avant. Je suis gros rouleur et je roule aussi en montagne: conséquences, toues les propulsions sont limite-limite pour moi, voir inutiles. C'est traction, ou intégrale. Et là, on passe sur du quasi 50k car premium obligatoire. C'est une différence absurde, +13k juste pour pouvoir être tranquille en hiver (et qu'on ne me dise pas propulsion + batterie ça passe crème, c'est faux. Il y a des endroits ou les petties montées sont rudes même pour mon 4x4 - cf video de simplement julien qui compare deux polestar intégrale et propulsion). Pour le modèle Y, même punition, 13K de différence entre la version de base et la première version intégrale disponible. Quel dommage.

Au passage, chez Polestar par exemple, c'est exactement la même punition : modèle de base 40900€, modèle dual motor + long range 53200€. Boum +13k.

Sur un TDI, la différence entre 4x4 et traction (sigh, le bon temps...), elle est de moins de 3000€. Exemple Kodiaq 2.0 tdi vs 4x4, 47k vs 50k, pour un truc certes moins performant mais qui roule allégrement plus de 1000km, y compris à 130, et y compris en hiver.

Mais dans les deux cas, avec le poids ou l'origine, c'est coup de massue. bye-bye la prime, ou carrément malus jusqu'à 7000 euros pour le kodiaq de mon exemple.

Les EV c'est bien, mais ce cas d'usage n'est pas du tout couvert et j'en ai marre d'être l'éternel oublié sur qui on tape a tout va (poids, malus diesel)... Je m'en tape de faire le 0-100 plus vite qu'une Porsche, je veux juste pouvoir rentrer chez moi le soir quand il neige et que les chasse-neige sont déjà couchés. 

Les EV n'ont de sens que si l'infrastructure, les tarifs ET la fiscalité suivent, comme en Norvège.",neutral,0.803
youtube_comment,"Ta conclusion est celle que j’ai faite il y a 3 ans et demi lorsque j’ai acheté ma model 3. J’aimerai bien acheter une française et j’accepterai même quelques défauts, ou un prix plus cher. Mais la, il n’y a que très peu d’aspects ou la model 3 est moins bonne : garde au sol, rayon de braquage, filtration des suspensions, autopilot… Pour tout le reste et ce qui compte vraiment ( prix, consommation, autonomie, fiabilité, durabilité batterie, entretien, tenue des route, accélération, agrément de conduite, équipement, connectivité, sono, réseau de recharge…) elle m’a fait changer d’epoque par rapport à mes anciennes voitures. Et bien des constructeurs actuels, 10 ans après sa sortie, n’arrivent pas à l’egaler… Assurément un compromis toujours inégalé .",neutral,0.8369
youtube_comment,Faut la faire tester à tata deudeu,neutral,0.8966
youtube_comment,"Je voudrais voir une comparaison sérieuse des consommations avec la MG4 Urban 54kwh, après un gallop d’essais elle consomme très peu aussi, 12.2kwh/100 en moyenne mesurée. Non, ce n'est pas si déséquilibré que cela, l'habitabilité des deux autos est très comparable.",neutral,0.681
youtube_comment,Toujours au top Max 🎉,neutral,0.8718
youtube_comment,"Top, Merci pour cet essais 👍🏻",neutral,0.8282
youtube_comment,Merci Sam,neutral,0.901
youtube_comment,Pour être complet et objectif il aurait fallu préciser que sans l'option très coûteuse à 99 € par mois l'auto pilote de base est devenu très désagréable à l'usage,positive,0.5876
youtube_comment,"direction Mandelieu par le mont Vinaigre? 
Cette voiture semble quasi parfaite et donc se vend bien, mais au delà d'un look désormais terriblement vu et revu, quelle tristesse à l'intérieur.",neutral,0.5698
youtube_comment,"Achetée en janvier avec la promotion de 3500€. Payée 33100€ avec les aides. Du bonheur 
C'est notre deuxième Model 3 et le niveau de finition a été amélioré par rapport au M3 de 2020 made in USA
Consommation dérisoire pour une voiture d'un tel gabarit. On a gagné presque 2kW en moyenne par rapport au modèle propulsion de 2020
Aucun défaut 
En accord parfait avec Maxime 
Bravo pour tout ces essais détaillés et objectifs",neutral,0.7445
youtube_comment,respect to elon musk,neutral,0.9345
youtube_comment,https://www.youtube.com/watch?v=9KRr9Of46MM,neutral,0.9308
youtube_comment,That’s my Tesla,neutral,0.8686
youtube_comment,Ai,neutral,0.9028
youtube_comment,"the tesla chose that 1 guy tripping out on the road, driving head first into another car with 2x impact speed. which could easily resullt in killing an entire family. im not convinced this is good enough. not even close.",negative,0.6978
youtube_comment,so who pay for the Audi ?,neutral,0.9208
youtube_comment,So AI can make the hard choice. Will Smith was wrong.,neutral,0.7905
youtube_comment,That was NEVER EVER the autopilot.,neutral,0.906
youtube_comment,"iSeeCars Study: ""Most Dangerous Cars"" (Fatal Crash Rate)

​This report measures fatal accidents per billion miles driven. It focuses on the severity of outcomes (deaths) based on NHTSA fatality data. 

​Rank 1: Tesla (5.6 deaths per billion miles)

​Rank 2: Kia (5.5 deaths per billion miles)

​Rank 3: Buick (4.8 deaths per billion miles)

Interesting read. Note United States figures.",neutral,0.8199
youtube_comment,It’s Romania. That was definitely some sort of scam,neutral,0.6389
youtube_comment,AMAZING,neutral,0.8584
youtube_comment,Idk if I'd opt for a head on collision over hitting someone. That seems a bit suicidal...,negative,0.6931
youtube_comment,Deaths funny😂😂😂😂😂😂😂😂😂😂😂😂,negative,0.6181
youtube_comment,That wasn’t autopilot. Romania doesn’t  have FSD live yet as at May 2026. The driver simply swerved into on coming traffic 😊,negative,0.6892
youtube_comment,That’s why I love teslas,neutral,0.9072
youtube_comment,My dad got a Tesla today. I never thought tesla’s were actually this interesting,neutral,0.9176
youtube_comment,How does one person trip that badly do they not look where they walk,neutral,0.5348
youtube_comment,Good luck hitting that  RS6 😂😂,positive,0.6391
youtube_comment,Highland First and Crash Foto old Model. Nice Video 😂,neutral,0.91
youtube_comment,"You had 45% chance of survival, the driver of the other car had 11% of survival",neutral,0.8962
youtube_comment,"The car I drive, the Xpeng G6 - https://youtu.be/IcniwO8NfQQ

RESINC Solar installed my battery and solar system. Get a free quote from them here: https://www.resinc.com.au/electricviking",neutral,0.9389
youtube_comment,"Tesla Model Y L....  The Rivian and Lucid killer.   I bought a Tesla Model Y Juniper August, 2025, and love it with FSD.  Looked at Rivian and Lucid but no FSD.  Now going to get the Tesla Model Y L that seats six when it comes out and also get FSD.",neutral,0.9142
youtube_comment,I've already told my Tesla ealership to let me know when the Model Y L is available.,neutral,0.9132
